sha1,date,name,size
efa37a4145aa201a501e6362d026e38c7aad4e12,2022-01-01,Dow,4874066
93b71f28ff3b07d3a030a9087e2480cd9786c301,2022-12-31,"Nu Skin Enterprises, Inc.",4256138
77114dfbb5d3a1cf1286d0c1f9da1bdf64ead215,2022-01-01,Borregaard Group,9437297
9b2b3913ebb5f2aa394d57c6ea07b2550a4108da,2023-02-09,"Outset Medical, Inc.",3805864
6053853e0ae0129050d22d06e81330fbe07511c8,2022-12-31,Physical Platinum and Palladium Trust,1372638
0de7c3b868a0c59092b36c66286b7324287ee77a,2022-12-31,Loma Negra Compañía Industrial Argentina S.A.,3046482
625430b7fd41d0abbdec19d14df137c74effd911,2022-01-01,BFH,9678272
a9c5365a65410927cfae3ed45707606f0d29d146,2023-02-20,"Select Energy Services, Inc.",1379548
6b1bff272fbe515f394e0040dfd113aecfad6723,2022-01-01,SLB,2735925
366085360913ddc799c02a9ff02ec933fcd6448e,2023-01-01,Jersey Oil and Gas plc,5426731
92778fb2ec0b35fae916e1d3099880f693c5ba21,2022-12-31,Company name: Fosgonimeton,9299328
53e471b2828cbb544a52c9ffeeefec5407189b40,2022-06-30,Kingwest Resources Limited,3989978
8f34cedaa321e1eba62314de9c79ecd72b4cf15a,2022-12-31,Bechtle AG,6183118
9bbaf1a4d9c5dcfb67faeedd5c1b1b5acb2fd0a4,2022-01-01,bpost,11354869
630cd484c45ee7c7ebcc2a8a7568ec0e9a06a3c4,2022-06-30,SABRE RESOURCES LTD,4668756
f17279d2e590b886ad1a10d98f6ed0081a267f96,2022-12-31,Neurocrine Biosciences,13608105
471665b41bb903aac1caafc7babcd03805f76bb4,2022-09-30,ReadCloud Limited,2732177
2fe51f6ab2db9969b8aa7a23ae33ea88828b8094,2022-01-01,AmerisourceBergen,9412544
16c17a601f283a4a15c6a333af2371b1557ebd95,2022-06-30,"Cantaloupe, Inc.",1741647
4c44b6322ba9c994b1184f713d31500f1d43eee7,2022-12-31,Los Cerros Limited,4829545
a2855f3aeb7aba30e86d73249f61466f90ca0d59,2023-03-23,"Heliogen, Inc.",1446129
3caf8f9a09042def681e9d0411c30585837dd1eb,2023-03-31,Ardmore Shipping,7726664
6ce888c9bd96d289a12b090e7787caf69eb73dbb,2023-12-31,trivago N.V.,790549
244c28dff9d4dcf327447440290e319f69b34206,2023-02-17,MP MATERIALS CORP.,3032152
4bfea40793a68c9bcd148ac5b5720875e214ae6c,2022-01-01,COOR SERVICE MANAGEMENT HOLDING AB,10912768
8951112450207f1a44875707ef41e205b2c5a786,2022-10-28,Bridgford Foods,6695284
e2126d4b36920c42a703d5786a0fc1d83ab4e94f,2023-02-27,"Brookline Bancorp, Inc.",1424081
077134be5dbbdfbe6a0a1243bd531b9c8930f685,2023-12-31,Nova Ltd.,1287503
deb7ccab19ce050d1c107a65f3c71da370eb3eee,2022-12-31,AvidXchange,1007463
ab48051b816d472f9817d655998c3b3153a5da09,2022-01-01,"LENSAR, Inc.",20107262
bedba571324e761223ec229710c1fd92b9d94d0f,2022-02-28,"Loop Industries, Inc.",1176911
aa1df60062518a32ed279fb361763f62568d1dd3,2022-12-31,Akora Resources Limited,7312786
a3f54c1333d109e87721c4dc8cf7cbe1703354bf,2022-01-01,SEACOR Marine,12878092
169a7b828c1d76451f66a860e0010bc45babfdc7,2023-01-01,HelloFresh SE,1786041
9406f8e037e265a70df67bd128807d9ed9146b78,2022-01-01,Ascent Resources plc,1131267
70816f87ef0a342e8b53aecbce09df0582126c42,2022-01-01,Home Federal Bancorp Inc,4497574
b9611daedaec06e12d246b641850d5395271801c,2022-12-31,MicroStrategy Incorporated,1355369
3c0a5fd4973359ec46b2e72edd8efc2981ebf53e,2023-02-09,"CROCS, INC.",1247362
a5d6a0fc21240acb4fb8710ec47845de8a8c951a,2022-01-01,"Intuitive Surgical, Inc.",2097602
5a5d4165a56f23b76ee430eb8269d6ef6a8e403d,2022-01-01,NATIONAL HEALTH INVESTORS,2308012
7e267161a4f10bc67e3677fc34b8feb7c3bef6a0,2022-01-01,MCO,2985181
6687be889a3586fd062aea501eccb3632833cdc2,2022-12-31,Gulf Marine Services PLC,1886800
a3bae51d7bccde243cb19c3b9a2718578e3eeaff,2022-01-01,Sagicor Financial Company Ltd.,6271671
24ebbeca76a9b5f82d62dc964b663e28b9b9bc4a,2022-12-31,IAMGOLD CORPORATION,2150252
cec983cd536d3dab1662b02c70e434d6d73167ec,2022-10-01,Plexus Corp.,1176690
c43d3abe0ee580a5fba9d3a05209aeb075833357,2023-02-10,Balchem Corporation,596749
3fc4e3dfa7c721634a6c1e065b5973d67c60a6a7,2022-01-01,Leon’s Furniture Limited,7025539
ffc6c49c88d059925cd1b986deb46ccd37fa0f60,2023-02-28,"Intrepid Potash, Inc.",2048932
da02520ad273697a5c963de24918dcd4f783e205,2023-03-27,"Coeptis Therapeutics Holdings, Inc.",1330936
feccc6ff2d63f229aeb88c81eccf2ea1d408a7fc,2023-03-01,Duke Energy,4271091
4d87a346d298c6e1d0195c76f780a558b4fd5e99,2022-12-31,SGL Carbon,15315319
604a6895cf20341aeb726407628d7bc344544906,2022-01-01,Peab AB,18966956
c7cbe3761f24ce86e305286ba754e041d9e348d6,2022-01-01,Shawbrook Bank Limited,4518369
bd41ccccb9d0939dc83e424779490f79d5d68dff,2022-12-31,Banque Cantonale Vaudoise,3884588
0735d02fb0e12e20cecfd70a4de57c8b93a69e89,2022-06-30,Uscom,5799003
48f0a731b4c7ce68990030376b745ca1a1b441ea,2022-10-01,Acuity Brands,1393147
ef2033945d4be8ae81d354c6a8e77152f484874e,2022-01-01,Zeta,2360411
50e9b32ab52a83e58f0242c7365ea7bf127a2829,2022-06-30,Secos Group Limited,2494380
603c57ab38b1aed3593bcbbeb9c7094fcab3ee5f,2022-09-30,Rural Funds Group,4848396
0efe0f69e73c3de536ea9488c50afd2d85a4b517,2022-12-31,Network International Holdings Plc,13920645
80200158f483eb2c71d7bbeb854d941f3123881b,2023-03-15,Terran Orbital Corporation,1794862
d2693a8666c9b6c0ad13fe9299aaec61d1bb31b7,2023-03-08,"Amylyx Pharmaceuticals, Inc.",6458732
bb9718e37a03f56a1cd8271e7e4d26cd633ff410,2022-01-01,Wheaton,2846553
69c0a629da7c7b709ab555aff3ee56196c94e826,2023-02-21,eBay Inc.,8830662
938955df4a0de35c451f5b8860440d3aeef77ff1,2022-12-31,Pancon,6087122
9feceb2adddec2bd7040c245becf54cbad27ee74,2022-01-01,Hostess Brands,1156136
fab4be0bb2f83c784e7183223af7c849512750bf,2023-01-01,Regional Management Corp.,18044632
fa3ffb1d98cb0d6a4bcc7f533cab064259e157bd,2021-01-01,Navigator Holdings Ltd,2805520
d3e9f40281f1f5a48c41b40b4da5374abc3e33f5,2023-03-03,Home Point Capital Inc.,2252429
c962da55d63a27c270f965db8098a1bed590451b,2022-12-31,Filtronic plc,4378593
5cf947f193c277c4bae7fa85a77965e92f5ff97e,2022-01-01,Ericsson,4384192
5d3ddf223c3e01f79e713982f51d96ff828f1075,2022-01-01,BRP,4489228
32c3130739fb7801fb976bdcf1910bc84a4facb1,2023-02-01,UCB Biopharma SRL,15606288
e4d96794b2614e9aa8d5b3a214e63a31abc91bc5,2023-02-26,"Mirion Technologies, Inc.",1586940
c05f0796d4a93e2ff1c4599e738a97722b5be09e,2023-02-10,"Enzon Pharmaceuticals, Inc.",515296
86e53a6c8ad7991bef57f1b0a6ea9bf73828de39,2022-01-01,Frasers Property Limited,9470609
09d1cbb6c6c4775fae0e8580911017aa63655db3,2022-01-01,MGPI,14933286
1a9a64a910c7db8f1b1d0d2f4aa85f7cc6d232d8,2022-01-01,Manulife Financial Corporation,11011072
8fb06c3a665130df4cbea0aa97b9dab5c0b2079a,2022-12-31,genedrive plc,9937586
9ae3bb21564a5098c4b4d6450655c22eff85deae,2022-06-30,Strike Energy Limited,21906556
a705e8813be1a44a646a4c014e5ba144cc9bd3cf,2023-02-23,"Alphatec Holdings, Inc.",1310856
f6c54bd6a63d5e042ccb2609e2e39e8092e6508f,2020-01-01,RRD,1556997
ef33f8fd0978a5b3c338ae340e9b4a481eb320e3,2022-12-31,Judges Scientific plc,6493483
f9b763cecfb62ffe0ff08ae64504ea711389152d,2022-12-31,Petrus Resources Ltd.,710291
a55d6bc9f0e7690d5d150339d07c01946800af71,2022-12-31,5N Plus,5542351
551d3854a7fe0b2c9d6d10eb7f5e42ee37f4040d,2023-01-31,"Aclaris Therapeutics, Inc.",1919881
feb45bf9604669638708ca485564f31657f84d9b,2022-01-01,Herbalife,1026401
00a493fb37beddf746572d49ae6b470488d28d18,2022-08-31,"The Taiwan Fund, Inc.",549979
a822b7838c85254e233529890744be2edf8f7963,2022-01-01,Theta Gold Mines Limited,4811528
bb0d8b769e3db7fa861734a05e52467eb077496e,2022-01-01,Fielmann,5367441
d7360579f9953ad9c6731ffe602e4e7e90b6dd28,2023-01-01,"Red Eléctrica Corporación, S.A.",3172425
b56656b650f1179e5bf970d4bd2195443cbac04e,2022-XX-XX,Trimble Inc.,896887
e4b5571540544fa425a9b34ef9953389d6633e76,2022-01-01,Best & Less Group,7703577
9872c8ec03a46c7f016ee0a3ea38d1505d1f5932,2022-12-31,CPNG,2566980
4b527ae880b61ef3e7c8e608ad860261071680bd,2023-01-01,Polymetal International plc,12557360
c1860615d7f8dbdd071f8e237e7f65364c5dc23f,2022-01-01,PSC Insurance Group Limited,2041215
22ba209b758f8baec081fa39dca111aaecd3bb6c,2022-12-31,Woodside Energy Group Ltd,16464114
63b3f511c2a847db1340ed9c155de885aa02a29b,2023-02-24,"MicroVision, Inc.",512808
8612a6945362767b7faf12cedc5376eb6557b349,2023-12-31,"iQIYI, Inc.",4027199
0550b606122ed85acb9c707cd2097a0622a71aa5,2023-01-01,A10 Networks,9749673
9137027e763dece35845a0ff9ca1dd83b74410b7,2022-01-01,DocGo Inc.,23483622
8b929e84c37ce0035d4e6cb1e5f2c1941e1e2878,2023-04-28,Golden Rock Global plc,486231
54d46e741f6e6be70ed3c606d223535fd720a280,2022-12-31,Xponential Fitness,3990197
ada0ab659c5a13b2da18332338260e80e7408370,2022-00-00,McBride plc,11032261
8896bcca57c518babd042480637edfe836eae0e4,2023-02-01,"Shattuck Labs, Inc.",1870879
ad7529a88f4cdf5ebfa757d646ec152c262b0657,2022-01-01,Wilson Bank & Trust,2491226
6c5e098f1fe776702ceae0195d8abec74563fb38,2022-01-01,Primoris Services Corporation,8036805
adc149c8e017d118e82f7d9a1685ef259862ea12,2023-04-13,"Aceragen, Inc.",1848637
d744bc2ce2fdd6f3b2b4fc9f8871214712e2e2ad,2023-03-15,Aptinyx Inc.,1247244
8b69ab96eabc8227bd253b9a9317783978ebbd2f,2022-01-01,Mundys,12764242
356c2029548f94baffb8d4a853671c4e3423b3cb,2022-12-31,ESEA,794786
4d64275d0ac00baadeec3c84c531cecc3a58c2d7,2022-12-31,Active Energy Group plc,1253935
c2acd6529e5fd16c74a24c4d6750cc3426da6007,2022-01-01,Astral Resources NL,8492975
15a75f564f3472a5f1f1a8c0688c4d0c4475c0d9,2022-12-31,Power Corporation of Canada,5403333
4a31debb2002d9099e3a56727287bd04537a20b5,2022-XX,FinecoBank S.p.A.,6220316
35ba200b0387b1852c9517421ebfb8ba7945999c,2022-01-01,PTC,6825672
c9bc890bb67cdab1d7107646043ee2ca243aff1a,2022-01-01,TPXimpact,3168790
a5fb58a15b0ea22d3c095a4d1c74a5f4e51daa82,2022-12-31,Horseshoe Metals,3311846
6d5b3e24dbe58c4042e0e78d73815ebc7156f10a,2022-01-01,Rentenbank,5020978
db9d84a85f6667ccc9a5a3f4873d7deb13ce624e,2022-01-01,FedEx Corporation,4115180
47943375d031d502c367c08d44b9935a4c6c5494,2023-02-17,"GILEAD SCIENCES, INC.",1245758
aac6fcbbb10523a257ba1c7e55644502030d93e9,2022-01-01,Beacon Minerals Limited,7883594
49c8ac6f2245c4ec3f7400840879fbbbb57408f3,2022-01-01,Ipsen,7686979
27916de5699ab3a9a04186d26032554e0be3ae42,2022-12-31,Melexis,95519109
3a6e48a97ce85a7448ef82b26a1c8d58881110b2,2022-01-01,AC Immune,4199963
9be1296a85b552e146083b8fb7d2f040d559c9ab,2022-01-01,Rimfire Pacific Mining Limited,8034251
509ecf3b628e4c33894b035dadf4606724ebcbbe,2022-01-01,Biglari Holdings Inc.,979122
1fdd0af5ff8c20e544f140ba97ae3dffbbc0338c,2022-01-01,STRATEC,9074563
ed3c8d43c7e75a4df944ba0be7053a05c5e26eb0,2022-12-31,"Dollar Tree, Inc.",5490299
ccdd4e20128a61eb28b9be6f31075e13af1fe8aa,2022-07-02,"Tapestry, Inc.",1472909
496ce6e870e94032fc792f67c8b6cbdf18d7770e,2023-12-31,Diversified Royalty Corp.,1093145
331796fbe8f00197aa8ecb4e8c676d05b99d5276,2022-12-31,Zanaga Iron Ore Company Limited,5397726
0dcc8679f212fe75cb70aa46a6918de2d7bcbc0c,2022-01-01,Sysco Corporation,2770844
ae82a477fde79de48c89e22aa7edc08e5a5296ec,2023-03-10,Legacy Housing Corporation,1265274
491f8408d3043afa3bba0d8d5dc9dbb600ccd762,2022-01-01,Flushing Financial Corporation,2607058
40e10e8d29a5bcf88477032a0865e6a878077693,2022-01-01,TANAMI GOLD NL,1719099
c20c224e6ebf524fff4cb126b7a16e9a6893f8c0,2022-12-31,ASX_GPR,2777035
162b9d953983859857c183434534118629f39ce5,2022-12-31,Ascential,6570388
fd3a712a7f9b86f233dda29f84004c471720cd36,2022-05-31,Chamberlin PLC,1083765
eacd588fcb56ab13f5fb62f8db0e316e276e6f30,2023-01-31,Anemoi International Limited,511167
21b064b723fa89c42f8fdbaff1a5e2bf03a5825b,2023-01-01,Advantage Energy Ltd.,1185155
488a13f5270921272b756c592d275531855eb8f4,2023-01-01,Fortuna Silver Mines Inc.,4186987
cfd32082cbe69f039437b7bc38b6734329424c63,2022-01-01,WYN,5820456
eb75999abb5f2f2f5eb1edc69815fa54885a39fb,2022-03-31,FIH GROUP PLC,3134275
4a27295b22e7af7d8b0125c82f8897ee366a643e,2022-06-30,KalNorth Gold Mines Limited,508682
d2771b2575d5ec9ff970fd2975aab7f24e914093,2022-12-31,Chesswood Group Limited,930515
80b9e9dd50ce74bb7d16ad3e7ab3cbec4ad8eb4c,2022-12-31,Iofina plc,2992150
6cbe6fc620e6b6e23224c7ccb3bed6971f07bf12,2022-01-01,IFF,3043312
2c066e83c348c4d8f3c9681aa756fd2e99f64317,2022-06-30,Desert Metals Limited,2669668
51db65b9eaf410b7987737d7a1674672e3401614,2023-02-24,"Goosehead Insurance, Inc.",1250236
e161b3887a14588242f3176b8cd895b9cf9b1b81,2022-06-30,Skyfii Limited,8620234
fd3fc473235a7a90db6328324de09ba7a74e5a04,2022-01-30,A.G. BARR p.l.c.,6010619
38414adcbe6254f8808325364c0ab32af6bd6cf3,2022-06-30,Adherium Limited,5417868
05d7e23c2e1dc0f8119c586d8022ee0a43641389,2023-01-01,Alpha Alternative Assets Fund,1397989
38df8e668bae3aa93ca752db208fefd88a04cf51,2022-01-01,Mercer International Inc.,2692270
324145948010eaf56d83e00a9817034119c10bea,2022-XX-XX,Spectris plc,13326154
0691d60a3f18e923055c1050c7733c91ffb8b057,2022-12-31,DFS Furniture plc,6719076
cb4e4dccae9ddf3ab31fb1b9116dac7655c0edbe,2023-03-03,Adaptimmune Therapeutics PLC,6322681
66c60e7b81fe64880f917e013f55920dfc0949cb,2022-01-01,DNV,14075742
2716fda2d4f246d7f9add22858dbd346694b5725,2023-02-24,Inseego Corp.,4032408
198c45def3db1bcf868cdea95ebabab5b917da49,2022-06-30,Babylon Pump & Power Limited,911444
45f17eed818544c840e7f997204979b83beaed17,2022-01-01,"Lulus Fashion Lounge Holdings, Inc.",8366294
d5edc1e8187500f5f27e89a455cddf309f48de80,2023-02-10,"EPAM SYSTEMS, INC.",2042550
6ba8db68c856ec6c8277c39d05ab478e4cd48466,2022-01-01,Westgold Resources Limited,1890931
3213533ec16f42d7e71d7f3f1c846d22e07a8bae,2023-03-27,"QSAM Biosciences, Inc.",6674900
e6f015700b34112267b401184d7f3c5d8de5e7f7,2022-01-01,Ero Copper Corp,5117058
f3864c3f851e705f9e8e2180a393867c70b8f5cd,2022-01-01,FLYHT AEROSPACE SOLUTIONS LTD.,4291813
e112881d0360cf7766b60c514129692cc4e5010b,2022-01-01,"OFS Credit Company, Inc.",17420638
2afc067490ebed76670171be712190fc92d05d48,2022-09-30,"EZCORP, INC.",2454373
6d422b2ecdb7c422467c29cfbd8bb6be9bc511e9,2022-06-30,Bang & Olufsen,6441094
1d88851a9856e93b959cef2d3ff9cf46a1f57fb3,2023-05-15,"System1, Inc.",3072620
027cd4d7dc8c9b84e65d09d8d38133887f9686af,2022-01-01,Hemisphere Energy Corporation,1518904
ba56391c696d02741b876958c2461f3749370703,2022-12-31,MyHealthChecked PLC,1643908
d43381e9b204d4f9af3b7635ed61275e67efd210,2022-01-01,KDR,3856540
8aad5a46980cda1d1f2ae043a537d1ef3a822eab,2022-01-01,Tetragon Financial Group,4003069
22fd68d00d4befb188f80dc32f01c4278906990e,2023-03-27,"IGM Biosciences, Inc.",2971526
d7225b0ce7b240d9eb985d6e3e4b5e35b48ae145,2022-01-01,Novo Nordisk,9223098
ce503e0083224ea0054c03c9f8f5e8ad5344a0c5,2022-12-31,PacBio,2222058
10e024f59f12b843bfb7cbdfb98b8eb132e74a45,2022-01-01,Pacific Current Group Limited,2407606
3cea5b42b1ad826e3c8cc88dfabd4bb365722aff,2023-02-24,ARKO Corp.,2013855
5c728ebae28fe38e3b9be5d3c3ca35e6417a2bf0,2022-01-01,OTC_MBGAF,3469255
13817093bd715792c414db0dc16c0a3ac5293d2f,2022-12-09,Tiger Brands Limited,1757694
b265e93947cfba891f4d6be8c4f74f6ac7a7118c,2022-06-30,Duratec Limited,6898178
27cce71dc2977a0f103e8710e4195f7492cb6056,2022-12-31,Norwest Energy NL,1369172
294ca7dde37b62b963895278cc61395b0b3c9adf,2022-06-30,Felix Group Holdings Limited,1811547
dfdbfff03974877d82f14a463376ce12ebdd75f3,2022-09-30,Cerence Inc.,4400233
e66dcb899f91a3e2282f5bde0f2951e09ef3b831,2023-02-21,"Applied Optoelectronics, Inc.",1710390
dc7269d60c9696bf097e11df0e97d5c9f494c284,2022-01-01,American Woodmark,1532120
550b7df1f1e40b6bb23270544221e3756b97c70c,2023-12-31,Teekay Corporation,7492431
5d67e7a4ac24f6357081d11a8cbece7b3d0915ac,2022-06-30,INDUSTRIAL MINERALS LTD,1568383
e26e43d83a5a466ef71ff533b2f63c4fc5b46cad,2023-03-22,"Rigetti Computing, Inc.",2894173
2c38d93e8a35d5d1f4ae43b199098ebd7dd56f78,2022-06-30,Triangle Energy (Global) Limited,4105452
d4ce8757916a2b258f707f14329684350a2c9bca,2022-09-30,Impax Asset Management Group plc,5100220
399587e588d47259768f7596d73c26c5830f0c1d,2022-12-31,Sigma Capital Group,7783313
6faaab2dc388f102f7c346e6873641cbf9283665,2023-01-01,i3 Energy,14380013
cac3e9092cec2a9d34834ed8d40b534fdfface45,2023-12-31,Aurora Mobile Limited,3276869
65f49ecea3911ad11378c67bf4e1fe2010367031,2023-01-31,Skillsoft Corp.,14230873
c6f6b98bcefc0e8c9be8142ffd7fc523cf766cc5,2022-12-31,"First Hawaiian, Inc.",13750005
2c4286d62178dcbdb1eeb3aa84cbbab956171c44,2022-01-01,Smith+Nephew,12594630
6af41d01dfd7aec764b36c6bf6c3bd6c5a41c454,2023-12-31,GIGAMEDIA LIMITED,1201755
7b2afaed3ab0485bfc5c0ad1befbfd9370771421,2023-02-28,"Disc Medicine, Inc.",4065075
ade0c634dfb8e12ba5d18091305c62501a0aac91,2022-01-01,Belvoir Group PLC,8160472
cd3f0953976c85b3b613f72f961db69b5365747e,2023-02-10,"Tripadvisor, Inc.",2449669
1f3064f4ca7be0c0baa46cedd71c5507f32e6dd5,2023-12-31,"ZYVERSA THERAPEUTICS, INC.",3170014
2ec40b72a2b9def0d87532a6db5095d2ebac765b,2022-06-30,PolarX Limited,4229145
6d3aaf67f6bbefa38f0aae045ba1313048fd872e,2023-03-23,"Ra Medical Systems, Inc.",25990551
414dd320d01be45f33bc2334caaa698b80f7b7c9,2023-02-15,ManpowerGroup Inc.,544945
39b13c2f78e2cf890ae1f62f547e6fc262818aee,2022-12-31,Bekaert,10513805
f10fa22ffb9d03e5c08651f531cdb65ad05152a6,2022-01-01,Bank of America,28291666
82b35698ece0f4755a8a061fbe5ca2cf0a93fbf8,2022-01-01,GoDaddy,23904277
f09abd2081f649db55d3d8e00ec8e793b90b3e5e,2022-12-31,PostNord AB,3847042
772528271eb9afb7db43118e0d15286a62b1549f,2023-12-31,"Boardwalk Pipeline Partners, LP",762187
df2408372e6692346236ec85cd3509dc57a0ce53,2022-12-31,TCBX,14579364
8f4127413f03ceb58ae725630278dffaaac4af0b,2023-02-14,SolarWinds Corporation,1508351
9a400add0a6951e594c83181a8fa24a6d9da6ea2,2022-01-01,Aviva plc,7287432
617e3f59cb03b959219b99b4267857840f9e99d1,2022-01-01,Brit Limited,2948324
f8d4c985a60229ba9da8d7ba93221cf294a25783,2022-06-30,FLXS,942641
de32253d29e170835ecd3d8a41a2f46d0064d108,2022-12-31,IMGN,1362884
38b7f2edf34486a01474a955c6cd06b30b437974,2023-03-20,"HireQuest, Inc.",1354814
80fa0a0ae437588d4b8106f752d5ed53d045e2c0,2023-12-31,"Cohbar, Inc.",3903330
2148fe32d3bffc04d776b08073b4a8260257138a,2023-03-27,"Pulse Biosciences, Inc.",1290147
47766cfb2de8862ef12c86448446d16562fe09d3,2022-06-30,PWR Holdings Limited,2444556
01fe0ab12b76e5accf933b8a2a2c5a8f39566a01,2022-06-30,Kingfisher Mining,5607861
52848739dff794e2fbc069a9829d3ae5b29b5202,2023-02-28,"Everspin Technologies, Inc.",899100
e09a712feb8993ab007dc6ddb4b9a0e07c35c7aa,2022-12-31,Citigold Corporation Limited,7294015
5e42148747e133d01a2bedd29d1d6979cab3ec04,2022-01-01,Jacobs,5381401
33ba5ec62a9f05e5edfe2ed677911e293c6ae6cb,2023-04-26,Cenovus Energy Inc.,13012216
2f13264f292cc8bb61e0b6c45a34b7bcfde01495,2022-06-30,AUSTRALIAN GOLD AND COPPER LIMITED,2631791
25561831c2ac0597bef2c895d7a2358ebcc16a04,2023-02-24,"LL Flooring Holdings, Inc.",1273285
d3a7ce3bb47c37b6a2ab5cc33ecc31bf84fa1191,2022-01-01,Reckitt,14397535
4133f04b5ffe61f51bfdcf663676d968211a68fb,2022-01-31,Coupa Software Incorporated,1146097
493c69338acb16ccea0c82856c6126a126e41383,2023-03-27,"CHICKEN SOUP FOR THE SOUL ENTERTAINMENT, INC.",1434033
4183713b9ac36cb2a609e6696df6a64550bc6a16,2022-01-01,Sandvik,9929337
26507d8478bd01de5fee1488ab2517c59b3a5efc,2022-01-01,Hancock Whitney Corporation,3621849
88f4472f3206bd1305f29de9ffc69c2bc3bbdf55,2023-02-13,VEECO INSTRUMENTS INC.,937068
cd9297fbbdaab41b7437f9d742c77c9bd4b81816,2022-10-31,Hewlett Packard Enterprise Company,714994
9ec0d7cb671c629338a94905caf1b6d6608b6db6,2022-01-01,Atria,7548292
abc59a270ece31ea62c6ec7e7796f246b382a21d,2022-01-01,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",6204191
e770b0fc6eea177ddf905e0a54487af78deb0719,2022-01-01,LEONI,6212383
d9c74fd3c9f671eed680bbd3cf3b42f882cba788,2022-04-01,Halfords Group plc,13149323
5cbc8d4ad0ebfa28e1d359adf56bb43daabf2883,2023-02-27,Laboratory Corporation of America Holdings,3171011
384343f6d821b106a977dbbfa3c6088f020b41e8,2023-02-17,"PLUS THERAPEUTICS, INC.",1391513
0f053920a6d7357bf213c8eb263010c6bd44c9bb,2022-01-01,Nuix,7971168
80900f96a6d61def6470fd5c62d19007552d97f3,2022-03-31,Argentex Group PLC,6184129
416f81edfa249779c9ac41451b13e249efd8e13a,2022-01-01,SouthState,930346
a2965db781f1fa573955aa64d2d2ba6c57ae443c,2023-02-24,"CRA International, Inc.",961455
6b0888543ead217e882dbd119eecb16865b52e3d,2022-06-30,Total Brain Limited,1746155
88fdf1ec4e75490010dc91380a9af3922e3d443c,2022-XX-XX,Shaver Shop Group Limited,1829789
7e17f90ee893106bd984b79334b256554a5d48e0,2022-01-01,Locality Planning Energy Holdings Limited,8173365
bdd8d2e957da2e85cc1fd351fe834c5d33de7107,2022-11-10,Myer Holdings Limited,4862038
93b926ef9a81d3e1d7e6275a628f991591812988,2022-03-21,Magnachip Semiconductor Corporation,780067
002eb97ed88fde143f2e58725fe8ac2856a2e97d,2022-06-30,Crater Gold Mining Limited,5501678
c77eeeaf42237beb1ed6ceefcd187d8fd6ecc3e1,2022-07-03,The Reject Shop Limited,3519394
45f441cc0a223c8873cccb3d47baf7c4485d34f3,2023-12-31,"Pardes Biosciences, Inc.",1733800
94ab108d50cb59e1f2a7300d3a8073c4f6ff9015,2022-12-31,Saras SpA,5169497
92936ea7b65bddd9846559a6cccf50c6108403b8,2022-07-31,J. SMART & CO. (CONTRACTORS) PLC,885208
c9286fb113dc6185ba9f612fd2e52b21c825f161,2023-02-21,CTI BIOPHARMA CORP.,896365
3f8c266a7666f852242078571024540f573d4924,2022-01-01,MPC,9711738
47fb5339dfb3cf44a428e7da16cbaac93abf78c6,2023-01-01,Hysan Development,10357505
e80737cfedbdb86339e7c71ae608b5276edd5e90,2022-01-01,Fletcher Building Limited,8463398
15c4dbbd2ce430cbd18ac50d7f2ef747fc8c4425,2022-06-30,Catalyst Metals Limited,1632997
6b25f332978526f62b50070184ae23c2f7a5a108,2023-02-17,"Overstock.com, Inc.",1814433
72231143f0d59b6499fc08ae95b9907196efb668,2023-04-05,Alight,659073
825a0d704c44d024bb3a5810ed5496c1ecaef533,2023-01-31,Restore plc,9361239
0f3805ecd93b7ce5f3c96e1a2b00b383ad6f8359,2022-01-01,Kinaxis,5260463
d97d196bd3ac2a320cd372faf9c469ac82db6c32,2022-01-01,CRMT,5171398
54ce4d4a4cae09020d61179713d6b4e6bdeb2566,2022-06-30,Cooper Energy,10438132
525195f4d510d3b2e5bf537f243db6d619cc56ea,2022-06-30,Tesserent Limited,2898109
98f8245849dd74c24166c7462550d7c1d2000cd6,2023-03-31,"Oscar Health, Inc.",1740346
e0c3cec79bd9a0ca03e4bae405d1f04a3cdbcd09,2022-XX-XX,Stagecoach Group,2554838
55bd554d219d86e2e10be957999fad27e15f3149,2023-03-23,"NETWORK-1 TECHNOLOGIES, INC.",4329400
bf08c50d511d64fe548bcf6e6ed12e84d4d4f5ef,2022-12-31,HSIC,6017721
d51d4354a09cdcf0cfca11d6099b8ea06ccf926c,2022-06-30,Eden Innovations Limited,6820731
f6be1b38baaa9f7dccc1b5c8d6cb0c9e3e99d8fc,2022-01-01,ADENTRA,20141136
